	taxid	species	target_name	tlen	query name	accession	qlen	E-value	score1	bias1	#	of	c-Evalue	i-Evalue	score	bias	hmmfrom	hmmto	alifrom	alito	envfrom	envto	acc	description of target	chimera	superkingdom	kingdom	phylum	order	sci_name	color
463	63436	Leptopilina heterotoma	XP_043470982.1	844.0	GCF_023897955.1;XP_049849891.1;Meta_(430,634)	-	214.0	9.8e-87	304.7	2.5	1.0	1.0	9.4e-91	2.1e-86	303.6	2.5	1.0	214.0	534.0	745.0	534.0	745.0	0.99	gamma-aminobutyric acid type B receptor subunit 1 isoform X2 [Leptopilina heterotoma]	False	Eukaryota	Metazoa	Arthropoda	Hymenoptera	Leptopilina heterotoma	pink
74	7425	Nasonia vitripennis	XP_032453593.1	848.0	GCF_023897955.1;XP_049849891.1;Meta_(430,634)	-	214.0	2.3e-86	303.4	2.8	1.0	1.0	1.1e-90	2.3e-86	303.4	2.8	1.0	214.0	527.0	750.0	527.0	750.0	0.94	gamma-aminobutyric acid type B receptor subunit 1 isoform X1 [Nasonia vitripennis]	False	Eukaryota	Metazoa	Arthropoda	Hymenoptera	Nasonia vitripennis	pink
462	63433	Leptopilina boulardi	XP_051166889.1	857.0	GCF_023897955.1;XP_049849891.1;Meta_(430,634)	-	214.0	4.2e-86	302.6	2.2	1.0	1.0	1.8999999999999998e-90	4.2e-86	302.6	2.2	1.0	214.0	544.0	756.0	544.0	756.0	0.98	gamma-aminobutyric acid type B receptor subunit 1 isoform X2 [Leptopilina boulardi]	False	Eukaryota	Metazoa	Arthropoda	Hymenoptera	Leptopilina boulardi	pink
720	211228	Cephus cinctus	XP_024943979.1	821.0	GCF_023897955.1;XP_049849891.1;Meta_(430,634)	-	214.0	4.500000000000001e-86	302.5	2.5	1.0	1.0	2.1e-90	4.500000000000001e-86	302.5	2.5	1.0	214.0	538.0	761.0	538.0	761.0	0.94	gamma-aminobutyric acid type B receptor subunit 1 isoform X4 [Cephus cinctus]	False	Eukaryota	Metazoa	Arthropoda	Hymenoptera	Cephus cinctus	pink
991	2817044	Belonocnema kinseyi	XP_033227117.1	870.0	GCF_023897955.1;XP_049849891.1;Meta_(430,634)	-	214.0	5.5e-86	302.2	2.0	1.0	1.0	2.4999999999999997e-90	5.5e-86	302.2	2.0	1.0	214.0	549.0	760.0	549.0	760.0	0.99	gamma-aminobutyric acid type B receptor subunit 1 isoform X4 [Belonocnema kinseyi]	False	Eukaryota	Metazoa	Arthropoda	Hymenoptera	Belonocnema kinseyi	pink
543	91411	Polistes canadensis	XP_014612421.1	835.0	GCF_023897955.1;XP_049849891.1;Meta_(430,634)	-	214.0	1.9e-86	303.7	1.1	1.0	1.0	2.7e-90	5.9e-86	302.1	1.1	1.0	214.0	531.0	754.0	531.0	754.0	0.94	PREDICTED: gamma-aminobutyric acid type B receptor subunit 1 isoform X2 [Polistes canadensis]	False	Eukaryota	Metazoa	Arthropoda	Hymenoptera	Polistes canadensis	pink
298	30207	Polistes fuscatus	XP_043491898.1	835.0	GCF_023897955.1;XP_049849891.1;Meta_(430,634)	-	214.0	1.9e-86	303.7	1.1	1.0	1.0	2.7e-90	5.9e-86	302.1	1.1	1.0	214.0	531.0	754.0	531.0	754.0	0.94	gamma-aminobutyric acid type B receptor subunit 1 isoform X2 [Polistes fuscatus]	False	Eukaryota	Metazoa	Arthropoda	Hymenoptera	Polistes fuscatus	pink
914	935657	Colletes gigas	XP_043253628.1	1425.0	GCF_023897955.1;XP_049849891.1;Meta_(430,634)	-	214.0	6.5e-86	302.0	4.4	1.0	1.0	3e-90	6.5e-86	302.0	4.4	1.0	214.0	530.0	753.0	530.0	753.0	0.94	gamma-aminobutyric acid type B receptor subunit 1 [Colletes gigas]	False	Eukaryota	Metazoa	Arthropoda	Hymenoptera	Colletes gigas	pink
875	543379	Trichomalopsis sarcophagae	OXU24099.1	1717.0	GCF_023897955.1;XP_049849891.1;Meta_(430,634)	-	214.0	3.3e-86	303.0	2.8	1.0	1.0	3.2999999999999996e-90	7.200000000000001e-86	301.8	2.8	1.0	214.0	527.0	750.0	527.0	750.0	0.94	hypothetical protein TSAR_015714 [Trichomalopsis sarcophagae]	False	Eukaryota	Metazoa	Arthropoda	Hymenoptera	Trichomalopsis sarcophagae	pink
282	29053	Copidosoma floridanum	XP_014214316.1	843.0	GCF_023897955.1;XP_049849891.1;Meta_(430,634)	-	214.0	4.2e-86	302.6	3.2	1.0	1.0	5e-90	1.1e-85	301.3	3.2	1.0	214.0	531.0	754.0	531.0	754.0	0.94	gamma-aminobutyric acid type B receptor subunit 1 isoform X2 [Copidosoma floridanum]	False	Eukaryota	Metazoa	Arthropoda	Hymenoptera	Copidosoma floridanum	pink
970	2069292	Abscondita terminalis	KAF5302701.1	741.0	GCF_023897955.1;XP_049849891.1;Meta_(430,634)	-	214.0	1.5e-85	300.8	3.7	1.0	1.0	6.899999999999999e-90	1.5e-85	300.8	3.7	1.0	214.0	409.0	636.0	409.0	636.0	0.95	hypothetical protein FQR65_LT08443 [Abscondita terminalis]	False	Eukaryota	Metazoa	Arthropoda	Coleoptera	Abscondita terminalis	pink
765	263140	Sitodiplosis mosellana	XP_055294979.1	857.0	GCF_023897955.1;XP_049849891.1;Meta_(430,634)	-	214.0	1.8e-85	300.5	3.5	1.0	1.0	8.5e-90	1.8e-85	300.5	3.5	1.0	214.0	567.0	777.0	567.0	777.0	1.0	gamma-aminobutyric acid type B receptor subunit 1 isoform X2 [Sitodiplosis mosellana]	False	Eukaryota	Metazoa	Arthropoda	Diptera	Sitodiplosis mosellana	pink
800	326594	Ceratosolen solmsi marchali	XP_011506207.1	855.0	GCF_023897955.1;XP_049849891.1;Meta_(430,634)	-	214.0	2.1e-85	300.4	2.4	1.0	1.0	9.5e-90	2.1e-85	300.4	2.4	1.0	214.0	527.0	750.0	527.0	750.0	0.94	PREDICTED: LOW QUALITY PROTEIN: gamma-aminobutyric acid type B receptor subunit 1-like [Ceratosolen solmsi marchali]	False	Eukaryota	Metazoa	Arthropoda	Hymenoptera	Ceratosolen solmsi	pink
905	743375	Polistes dominula	XP_015186034.1	835.0	GCF_023897955.1;XP_049849891.1;Meta_(430,634)	-	214.0	2.3e-85	300.2	0.6	1.0	1.0	1.1e-89	2.3e-85	300.2	0.6	1.0	214.0	531.0	754.0	531.0	754.0	0.95	PREDICTED: gamma-aminobutyric acid type B receptor subunit 1 isoform X2 [Polistes dominula]	False	Eukaryota	Metazoa	Arthropoda	Hymenoptera	Polistes dominula	pink
898	684658	Aphidius gifuensis	XP_044010005.1	808.0	GCF_023897955.1;XP_049849891.1;Meta_(430,634)	-	214.0	2.3e-85	300.2	2.7	1.0	1.0	1.1e-89	2.3e-85	300.2	2.7	1.0	214.0	528.0	751.0	528.0	751.0	0.94	gamma-aminobutyric acid type B receptor subunit 1 isoform X3 [Aphidius gifuensis]	False	Eukaryota	Metazoa	Arthropoda	Hymenoptera	Aphidius gifuensis	pink
879	568069	Clunio marinus	CRL02846.1	786.0	GCF_023897955.1;XP_049849891.1;Meta_(430,634)	-	214.0	2.4e-85	300.2	3.2	1.0	1.0	1.1e-89	2.4e-85	300.2	3.2	1.0	199.0	442.0	637.0	442.0	667.0	0.97	CLUMA_CG015802, isoform A, partial [Clunio marinus]	False	Eukaryota	Metazoa	Arthropoda	Diptera	Clunio marinus	pink
542	91405	Mischocyttarus mexicanus	KAI4501288.1	856.0	GCF_023897955.1;XP_049849891.1;Meta_(430,634)	-	214.0	3.9e-85	299.4	1.6	1.0	1.0	1.8e-89	3.9e-85	299.4	1.6	1.0	214.0	531.0	754.0	531.0	754.0	0.94	hypothetical protein M0802_003661 [Mischocyttarus mexicanus]	False	Eukaryota	Metazoa	Arthropoda	Hymenoptera	Mischocyttarus mexicanus	pink
82	7493	Trichogramma pretiosum	XP_014233344.1	828.0	GCF_023897955.1;XP_049849891.1;Meta_(430,634)	-	214.0	1e-84	298.1	6.0	1.0	1.0	4.7e-89	1e-84	298.1	6.0	1.0	214.0	537.0	760.0	537.0	760.0	0.94	gamma-aminobutyric acid type B receptor subunit 1 isoform X4 [Trichogramma pretiosum]	False	Eukaryota	Metazoa	Arthropoda	Hymenoptera	Trichogramma pretiosum	pink
732	222816	Orussus abietinus	XP_023288491.1	745.0	GCF_023897955.1;XP_049849891.1;Meta_(430,634)	-	214.0	1.3e-84	297.7	1.4	1.0	1.0	6e-89	1.3e-84	297.7	1.4	1.0	214.0	442.0	665.0	442.0	665.0	0.94	gamma-aminobutyric acid type B receptor subunit 1 [Orussus abietinus]	False	Eukaryota	Metazoa	Arthropoda	Hymenoptera	Orussus abietinus	pink
535	88886	Drosophila sulfurigaster	KAH8395417.1	872.0	GCF_023897955.1;XP_049849891.1;Meta_(430,634)	-	214.0	1.6e-84	297.4	2.7	1.0	1.0	7.400000000000001e-89	1.6e-84	297.4	2.7	1.0	202.0	535.0	733.0	535.0	747.0	0.97	hypothetical protein KR215_002016, partial [Drosophila sulfurigaster]	False	Eukaryota	Metazoa	Arthropoda	Diptera	Drosophila sulfurigaster	pink
531	86971	Trichogramma brassicae	CAB0031002.1	868.0	GCF_023897955.1;XP_049849891.1;Meta_(430,634)	-	214.0	2.4e-84	296.9	5.9	1.0	1.0	1.1e-88	2.4e-84	296.9	5.9	1.0	214.0	536.0	759.0	536.0	759.0	0.94	unnamed protein product [Trichogramma brassicae]	False	Eukaryota	Metazoa	Arthropoda	Hymenoptera	Trichogramma brassicae	pink
312	32391	Cotesia glomerata	XP_044594015.1	861.0	GCF_023897955.1;XP_049849891.1;Meta_(430,634)	-	214.0	1.1e-84	298.0	1.6	1.0	1.0	1.2e-88	2.5e-84	296.8	1.6	1.0	214.0	529.0	752.0	529.0	752.0	0.94	gamma-aminobutyric acid type B receptor subunit 1 [Cotesia glomerata]	False	Eukaryota	Metazoa	Arthropoda	Hymenoptera	Cotesia glomerata	pink
391	46829	Drosophila birchii	KAH8249004.1	868.0	GCF_023897955.1;XP_049849891.1;Meta_(430,634)	-	214.0	1.2e-84	297.8	15.4	1.0	1.0	1.3e-88	2.8999999999999997e-84	296.6	7.5	1.0	214.0	535.0	766.0	535.0	766.0	0.94	hypothetical protein KR032_005036 [Drosophila birchii]	False	Eukaryota	Metazoa	Arthropoda	Diptera	Drosophila birchii	pink
480	69319	Microplitis demolitor	XP_014298913.1	849.0	GCF_023897955.1;XP_049849891.1;Meta_(430,634)	-	214.0	3e-84	296.5	1.3	1.0	1.0	1.4e-88	3e-84	296.5	1.3	1.0	214.0	529.0	752.0	529.0	752.0	0.94	gamma-aminobutyric acid type B receptor subunit 1 isoform X2 [Microplitis demolitor]	False	Eukaryota	Metazoa	Arthropoda	Hymenoptera	Microplitis demolitor	pink
412	51543	Cotesia congregata	CAD6241162.1	785.0	GCF_023897955.1;XP_049849891.1;Meta_(430,634)	-	214.0	2.4e-84	296.9	1.7	1.0	1.0	2.1e-88	4.5e-84	296.0	1.7	1.0	214.0	453.0	676.0	453.0	676.0	0.94	GSCOCG00009184001-RA-CDS [Cotesia congregata]	False	Eukaryota	Metazoa	Arthropoda	Hymenoptera	Cotesia congregata	pink
748	244254	Drosophila bunnanda	KAH8255854.1	858.0	GCF_023897955.1;XP_049849891.1;Meta_(430,634)	-	214.0	4.7e-84	295.9	2.1	1.0	1.0	2.2e-88	4.7e-84	295.9	2.1	1.0	198.0	535.0	729.0	535.0	735.0	0.99	hypothetical protein KR038_011934, partial [Drosophila bunnanda]	False	Eukaryota	Metazoa	Arthropoda	Diptera	Drosophila bunnanda	pink
472	64838	Fopius arisanus	XP_011304401.1	832.0	GCF_023897955.1;XP_049849891.1;Meta_(430,634)	-	214.0	5.6e-84	295.7	1.4	1.0	1.0	2.6e-88	5.6e-84	295.7	1.4	1.0	214.0	528.0	751.0	528.0	751.0	0.94	PREDICTED: gamma-aminobutyric acid type B receptor subunit 1 isoform X3 [Fopius arisanus]	False	Eukaryota	Metazoa	Arthropoda	Hymenoptera	Fopius arisanus	pink
830	395501	Heterotrigona itama	CAD1475175.1	877.0	GCF_023897955.1;XP_049849891.1;Meta_(430,634)	-	214.0	9.1e-84	295.0	3.7	1.0	1.0	4.2e-88	9.1e-84	295.0	3.7	1.0	214.0	529.0	755.0	529.0	755.0	0.93	unnamed protein product [Heterotrigona itama]	False	Eukaryota	Metazoa	Arthropoda	Hymenoptera	Heterotrigona itama	pink
618	131215	Eretmocerus hayati	KAJ8680838.1	1295.0	GCF_023897955.1;XP_049849891.1;Meta_(430,634)	-	214.0	7.2e-84	295.3	3.2	1.0	1.0	6.2e-88	1.4e-83	294.4	3.2	1.0	214.0	961.0	1184.0	961.0	1184.0	0.94	hypothetical protein QAD02_016625 [Eretmocerus hayati]	False	Eukaryota	Metazoa	Arthropoda	Hymenoptera	Eretmocerus hayati	pink
525	83485	Linepithema humile	XP_012224249.1	859.0	GCF_023897955.1;XP_049849891.1;Meta_(430,634)	-	214.0	2e-83	293.9	1.1	1.0	1.0	9.1e-88	2e-83	293.9	1.1	1.0	214.0	543.0	754.0	543.0	754.0	0.99	PREDICTED: gamma-aminobutyric acid type B receptor subunit 1 isoform X3 [Linepithema humile]	False	Eukaryota	Metazoa	Arthropoda	Hymenoptera	Linepithema humile	pink
854	454923	Diachasma alloeum	XP_015113956.1	834.0	GCF_023897955.1;XP_049849891.1;Meta_(430,634)	-	214.0	2e-83	293.9	1.4	1.0	1.0	9.2e-88	2e-83	293.9	1.4	1.0	214.0	528.0	751.0	528.0	751.0	0.94	gamma-aminobutyric acid type B receptor subunit 1 isoform X3 [Diachasma alloeum]	False	Eukaryota	Metazoa	Arthropoda	Hymenoptera	Diachasma alloeum	pink
311	32260	Venturia canescens	XP_043276302.1	833.0	GCF_023897955.1;XP_049849891.1;Meta_(430,634)	-	214.0	2.3e-83	293.7	2.8	1.0	1.0	1.1e-87	2.3e-83	293.7	2.8	1.0	214.0	528.0	751.0	528.0	751.0	0.94	gamma-aminobutyric acid type B receptor subunit 1 isoform X2 [Venturia canescens]	False	Eukaryota	Metazoa	Arthropoda	Hymenoptera	Venturia canescens	pink
862	471704	Trachymyrmex cornetzi	XP_018372737.1	848.0	GCF_023897955.1;XP_049849891.1;Meta_(430,634)	-	214.0	5.5e-83	292.4	0.9	1.0	1.0	2.5e-87	5.5e-83	292.4	0.9	1.0	214.0	543.0	754.0	543.0	754.0	0.99	PREDICTED: gamma-aminobutyric acid type B receptor subunit 1 isoform X2 [Trachymyrmex cornetzi]	False	Eukaryota	Metazoa	Arthropoda	Hymenoptera	Trachymyrmex cornetzi	pink
569	104421	Camponotus floridanus	XP_011259485.1	849.0	GCF_023897955.1;XP_049849891.1;Meta_(430,634)	-	214.0	6.7e-83	292.1	1.2	1.0	1.0	3.1e-87	6.7e-83	292.1	1.2	1.0	214.0	543.0	754.0	543.0	754.0	0.99	gamma-aminobutyric acid type B receptor subunit 1 isoform X4 [Camponotus floridanus]	False	Eukaryota	Metazoa	Arthropoda	Hymenoptera	Camponotus floridanus	pink
885	613905	Nylanderia fulva	XP_029164407.1	860.0	GCF_023897955.1;XP_049849891.1;Meta_(430,634)	-	214.0	9.6e-83	291.6	1.3	1.0	1.0	4.4e-87	9.6e-83	291.6	1.3	1.0	214.0	543.0	754.0	543.0	754.0	0.99	gamma-aminobutyric acid type B receptor subunit 1 isoform X4 [Nylanderia fulva]	False	Eukaryota	Metazoa	Arthropoda	Hymenoptera	Nylanderia fulva	pink
923	1086592	Cataglyphis hispanica	XP_050458749.1	856.0	GCF_023897955.1;XP_049849891.1;Meta_(430,634)	-	214.0	1.7e-82	290.8	1.7	1.0	1.0	8e-87	1.7e-82	290.8	1.7	1.0	214.0	541.0	752.0	541.0	752.0	0.99	gamma-aminobutyric acid type B receptor subunit 1 isoform X3 [Cataglyphis hispanica]	False	Eukaryota	Metazoa	Arthropoda	Hymenoptera	Cataglyphis hispanica	pink
856	456900	Cyphomyrmex costatus	XP_018406064.1	761.0	GCF_023897955.1;XP_049849891.1;Meta_(430,634)	-	214.0	1.9e-82	290.7	0.4	1.0	1.0	8.8e-87	1.9e-82	290.7	0.4	1.0	214.0	445.0	656.0	445.0	656.0	0.99	PREDICTED: gamma-aminobutyric acid type B receptor subunit 1 isoform X3 [Cyphomyrmex costatus]	False	Eukaryota	Metazoa	Arthropoda	Hymenoptera	Cyphomyrmex costatus	pink
788	307658	Monomorium pharaonis	XP_012542155.2	848.0	GCF_023897955.1;XP_049849891.1;Meta_(430,634)	-	214.0	4.1e-82	289.6	0.7	1.0	1.0	1.9e-86	4.1e-82	289.6	0.7	1.0	214.0	543.0	754.0	543.0	754.0	0.99	gamma-aminobutyric acid type B receptor subunit 1 isoform X4 [Monomorium pharaonis]	False	Eukaryota	Metazoa	Arthropoda	Hymenoptera	Monomorium pharaonis	pink
470	64793	Wasmannia auropunctata	XP_011692785.1	848.0	GCF_023897955.1;XP_049849891.1;Meta_(430,634)	-	214.0	4.1e-82	289.6	0.9	1.0	1.0	1.9e-86	4.1e-82	289.6	0.9	1.0	214.0	543.0	754.0	543.0	754.0	0.99	PREDICTED: gamma-aminobutyric acid type B receptor subunit 1 isoform X4 [Wasmannia auropunctata]	False	Eukaryota	Metazoa	Arthropoda	Hymenoptera	Wasmannia auropunctata	pink
639	144034	Pogonomyrmex barbatus	XP_011634625.1	858.0	GCF_023897955.1;XP_049849891.1;Meta_(430,634)	-	214.0	4.3e-82	289.5	0.9	1.0	1.0	2e-86	4.3e-82	289.5	0.9	1.0	214.0	543.0	754.0	543.0	754.0	0.99	gamma-aminobutyric acid type B receptor subunit 1 isoform X3 [Pogonomyrmex barbatus]	False	Eukaryota	Metazoa	Arthropoda	Hymenoptera	Pogonomyrmex barbatus	pink
571	104508	Euphydryas editha	CAH2100073.1	589.0	GCF_023897955.1;XP_049849891.1;Meta_(430,634)	-	214.0	5.4e-82	289.2	0.1	1.0	1.0	4.100000000000001e-86	8.9e-82	288.5	0.1	1.0	211.0	285.0	492.0	285.0	494.0	0.98	unnamed protein product [Euphydryas editha]	False	Eukaryota	Metazoa	Arthropoda	Lepidoptera	Euphydryas editha	pink
505	76194	Papilio polytes	XP_013144269.1	946.0	GCF_023897955.1;XP_049849891.1;Meta_(430,634)	-	214.0	5.3e-82	289.2	0.1	1.0	1.0	4.100000000000001e-86	9.000000000000001e-82	288.5	0.1	1.0	211.0	635.0	842.0	635.0	844.0	0.98	PREDICTED: gamma-aminobutyric acid type B receptor subunit 1 [Papilio polytes]	False	Eukaryota	Metazoa	Arthropoda	Lepidoptera	Papilio polytes	pink
469	64791	Trachymyrmex zeteki	XP_018300573.1	848.0	GCF_023897955.1;XP_049849891.1;Meta_(430,634)	-	214.0	1.1e-81	288.2	0.7	1.0	1.0	4.8e-86	1.1e-81	288.2	0.7	1.0	214.0	543.0	754.0	543.0	754.0	0.99	PREDICTED: gamma-aminobutyric acid type B receptor subunit 1 isoform X2 [Trachymyrmex zeteki]	False	Eukaryota	Metazoa	Arthropoda	Hymenoptera	Trachymyrmex zeteki	pink
564	103372	Acromyrmex echinatior	XP_011049963.1	848.0	GCF_023897955.1;XP_049849891.1;Meta_(430,634)	-	214.0	1.3e-81	287.9	0.7	1.0	1.0	6e-86	1.3e-81	287.9	0.7	1.0	214.0	543.0	754.0	543.0	754.0	0.99	PREDICTED: gamma-aminobutyric acid type B receptor subunit 1 isoform X4 [Acromyrmex echinatior]	False	Eukaryota	Metazoa	Arthropoda	Hymenoptera	Acromyrmex echinatior	pink
504	76193	Papilio machaon	KPJ15547.1	930.0	GCF_023897955.1;XP_049849891.1;Meta_(430,634)	-	214.0	7.5e-82	288.7	0.1	1.0	1.0	6.6e-86	1.4e-81	287.8	0.1	1.0	211.0	622.0	829.0	622.0	831.0	0.98	Gamma-aminobutyric acid type B receptor subunit 1 [Papilio machaon]	False	Eukaryota	Metazoa	Arthropoda	Lepidoptera	Papilio machaon	pink
967	2015173	Ooceraea biroi	XP_011334785.1	861.0	GCF_023897955.1;XP_049849891.1;Meta_(430,634)	-	214.0	1.5e-81	287.7	1.9	1.0	1.0	7e-86	1.5e-81	287.7	1.9	1.0	214.0	544.0	755.0	544.0	755.0	0.99	gamma-aminobutyric acid type B receptor subunit 1 isoform X4 [Ooceraea biroi]	False	Eukaryota	Metazoa	Arthropoda	Hymenoptera	Ooceraea biroi	pink
509	78633	Pieris napi	XP_047514974.1	894.0	GCF_023897955.1;XP_049849891.1;Meta_(430,634)	-	214.0	1.2e-81	288.0	0.1	1.0	1.0	9.300000000000001e-86	2e-81	287.3	0.1	1.0	212.0	623.0	831.0	623.0	833.0	0.98	gamma-aminobutyric acid type B receptor subunit 1 isoform X2 [Pieris napi]	False	Eukaryota	Metazoa	Arthropoda	Lepidoptera	Pieris napi	pink
809	345717	Pieris macdunnoughi	CAF4781884.1	925.0	GCF_023897955.1;XP_049849891.1;Meta_(430,634)	-	214.0	1.3e-81	287.9	0.1	1.0	1.0	9.9e-86	2.1e-81	287.2	0.1	1.0	212.0	623.0	831.0	623.0	833.0	0.98	unnamed protein product [Pieris macdunnoughi]	False	Eukaryota	Metazoa	Arthropoda	Lepidoptera	Pieris macdunnoughii	pink
25	7038	Bemisia tabaci	CAH0385419.1	853.0	GCF_023897955.1;XP_049849891.1;Meta_(430,634)	-	214.0	1.3e-81	288.0	2.2	1.0	1.0	1.1e-85	2.4e-81	287.1	2.2	1.0	214.0	530.0	740.0	530.0	740.0	0.99	unnamed protein product [Bemisia tabaci]	False	Eukaryota	Metazoa	Arthropoda	Hemiptera	Bemisia tabaci	pink
37	7116	Pieris brassicae	XP_045513368.1	894.0	GCF_023897955.1;XP_049849891.1;Meta_(430,634)	-	214.0	1.7000000000000002e-81	287.5	0.1	1.0	1.0	1.3e-85	2.9e-81	286.8	0.1	1.0	212.0	623.0	831.0	623.0	833.0	0.98	gamma-aminobutyric acid type B receptor subunit 1 isoform X2 [Pieris brassicae]	False	Eukaryota	Metazoa	Arthropoda	Lepidoptera	Pieris brassicae	pink
836	411798	Vollenhovia emeryi	XP_011868735.1	857.0	GCF_023897955.1;XP_049849891.1;Meta_(430,634)	-	214.0	3.0000000000000004e-81	286.8	0.6	1.0	1.0	1.4e-85	3.0000000000000004e-81	286.8	0.6	1.0	214.0	543.0	754.0	543.0	754.0	0.99	PREDICTED: gamma-aminobutyric acid type B receptor subunit 1 isoform X4 [Vollenhovia emeryi]	False	Eukaryota	Metazoa	Arthropoda	Hymenoptera	Vollenhovia emeryi	pink
260	13686	Solenopsis invicta	XP_025994800.2	859.0	GCF_023897955.1;XP_049849891.1;Meta_(430,634)	-	214.0	3.2000000000000003e-81	286.6	0.6	1.0	1.0	1.5e-85	3.2000000000000003e-81	286.6	0.6	1.0	214.0	543.0	754.0	543.0	754.0	0.99	gamma-aminobutyric acid type B receptor subunit 1 isoform X3 [Solenopsis invicta]	False	Eukaryota	Metazoa	Arthropoda	Hymenoptera	Solenopsis invicta	pink
609	121845	Diaphorina citri	KAI5700016.1	857.0	GCF_023897955.1;XP_049849891.1;Meta_(430,634)	-	214.0	3.2000000000000003e-81	286.6	3.5	1.0	1.0	1.5e-85	3.2000000000000003e-81	286.6	3.5	1.0	214.0	534.0	745.0	534.0	745.0	0.98	hypothetical protein M8J75_012834 [Diaphorina citri]	False	Eukaryota	Metazoa	Arthropoda	Hemiptera	Diaphorina citri	pink
900	689277	Chrysodeixis includens	CAH0600616.1	939.0	GCF_023897955.1;XP_049849891.1;Meta_(430,634)	-	214.0	1.7000000000000002e-81	287.5	0.2	1.0	1.0	1.5999999999999998e-85	3.4000000000000003e-81	286.6	0.2	1.0	211.0	668.0	876.0	668.0	878.0	0.98	unnamed protein product [Chrysodeixis includens]	False	Eukaryota	Metazoa	Arthropoda	Lepidoptera	Chrysodeixis includens	pink
468	64459	Pieris rapae	XP_022115821.2	894.0	GCF_023897955.1;XP_049849891.1;Meta_(430,634)	-	214.0	2.2e-81	287.2	0.2	1.0	1.0	1.8e-85	3.9e-81	286.4	0.2	1.0	212.0	623.0	831.0	623.0	832.0	0.98	gamma-aminobutyric acid type B receptor subunit 1 isoform X2 [Pieris rapae]	False	Eukaryota	Metazoa	Arthropoda	Lepidoptera	Pieris rapae	pink
766	265458	Contarinia nasturtii	XP_031622925.1	864.0	GCF_023897955.1;XP_049849891.1;Meta_(430,634)	-	214.0	4.1e-81	286.3	2.1	1.0	1.0	1.9e-85	4.1e-81	286.3	2.1	1.0	214.0	573.0	783.0	573.0	783.0	0.99	gamma-aminobutyric acid type B receptor subunit 1 isoform X2 [Contarinia nasturtii]	False	Eukaryota	Metazoa	Arthropoda	Diptera	Contarinia nasturtii	pink
35	7111	Trichoplusia ni	XP_026725900.1	842.0	GCF_023897955.1;XP_049849891.1;Meta_(430,634)	-	214.0	2.4e-81	287.1	0.1	1.0	1.0	1.9e-85	4.1e-81	286.3	0.1	1.0	211.0	537.0	745.0	537.0	747.0	0.97	gamma-aminobutyric acid type B receptor subunit 1 isoform X2 [Trichoplusia ni]	False	Eukaryota	Metazoa	Arthropoda	Lepidoptera	Trichoplusia ni	pink
475	66420	Papilio xuthus	XP_013166595.1	927.0	GCF_023897955.1;XP_049849891.1;Meta_(430,634)	-	214.0	2.3e-81	287.1	0.2	1.0	1.0	2.1e-85	4.7e-81	286.1	0.2	1.0	211.0	658.0	865.0	658.0	867.0	0.98	PREDICTED: gamma-aminobutyric acid type B receptor subunit 1 [Papilio xuthus]	False	Eukaryota	Metazoa	Arthropoda	Lepidoptera	Papilio xuthus	pink
322	34720	Trachymyrmex septentrionalis	XP_018356841.1	862.0	GCF_023897955.1;XP_049849891.1;Meta_(430,634)	-	214.0	4.9e-81	286.1	1.5	1.0	1.0	2.2e-85	4.9e-81	286.1	1.5	1.0	214.0	545.0	768.0	545.0	768.0	0.94	PREDICTED: gamma-aminobutyric acid type B receptor subunit 1 [Trachymyrmex septentrionalis]	False	Eukaryota	Metazoa	Arthropoda	Hymenoptera	Trachymyrmex septentrionalis	pink
250	12957	Atta cephalotes	XP_012059849.1	871.0	GCF_023897955.1;XP_049849891.1;Meta_(430,634)	-	214.0	5.000000000000001e-81	286.0	1.5	1.0	1.0	2.3e-85	5.000000000000001e-81	286.0	1.5	1.0	214.0	543.0	766.0	543.0	766.0	0.94	PREDICTED: gamma-aminobutyric acid type B receptor subunit 1 [Atta cephalotes]	False	Eukaryota	Metazoa	Arthropoda	Hymenoptera	Atta cephalotes	pink
729	219809	Pseudomyrmex gracilis	XP_020282337.1	859.0	GCF_023897955.1;XP_049849891.1;Meta_(430,634)	-	214.0	5.6e-81	285.9	0.8	1.0	1.0	2.6e-85	5.6e-81	285.9	0.8	1.0	214.0	544.0	755.0	544.0	755.0	0.99	gamma-aminobutyric acid type B receptor subunit 1 isoform X5 [Pseudomyrmex gracilis]	False	Eukaryota	Metazoa	Arthropoda	Hymenoptera	Pseudomyrmex gracilis	pink
487	72248	Colias croceus	XP_045505268.1	926.0	GCF_023897955.1;XP_049849891.1;Meta_(430,634)	-	214.0	3.6000000000000003e-81	286.5	0.2	1.0	1.0	2.8e-85	6.1e-81	285.7	0.2	1.0	211.0	655.0	862.0	655.0	864.0	0.97	gamma-aminobutyric acid type B receptor subunit 1 [Colias croceus]	False	Eukaryota	Metazoa	Arthropoda	Lepidoptera	clouded yellow butterfly	pink
666	171585	Nymphalis io	XP_050358845.1	929.0	GCF_023897955.1;XP_049849891.1;Meta_(430,634)	-	214.0	3.2000000000000003e-81	286.7	0.1	1.0	1.0	2.8e-85	6.1e-81	285.7	0.1	1.0	211.0	658.0	865.0	658.0	867.0	0.98	gamma-aminobutyric acid type B receptor subunit 1 [Nymphalis io]	False	Eukaryota	Metazoa	Arthropoda	Lepidoptera	Nymphalis io	pink
