target_name	target_accession	tlen	query_name	accession	qlen	E-value	score1	bias1	#	of	c-Evalue	i-Evalue	score	bias	hmmfrom	hmmto	alifrom	alito	envfrom	envto	acc	description_of_target	species
KAF7885065.1	-	330	GCF_012932325.1;XP_034233350.1;HGT_(17,195)	-	182	2.5e-54	198.5	15.9	1	1	1.6e-59	2.5e-54	198.5	15.9	12	181	19	192	6	193	0.92	hypothetical protein EAF00_010883 [Botryotinia globosa]	Botryotinia globosa
OAA81489.1	-	232	GCF_012932325.1;XP_034233350.1;HGT_(17,195)	-	182	2.5e-54	198.5	14.4	1	1	2.2e-59	3.4e-54	198.1	14.4	8	182	12	183	5	183	0.92	endoglucanase-5 [Akanthomyces lecanii RCEF 1005]	Akanthomyces lecanii RCEF 1005
XP_051434370.1	-	246	GCF_012932325.1;XP_034233350.1;HGT_(17,195)	-	182	2.6e-54	198.5	17.0	1	1	2.4e-59	3.8e-54	197.9	17.0	15	181	33	204	19	205	0.92	RlpA-like double-psi beta-barrel-protein domain-containing protein-containing protein [Gilbertella persicaria]	Gilbertella persicaria
XP_028498171.1	-	360	GCF_012932325.1;XP_034233350.1;HGT_(17,195)	-	182	2.7e-54	198.4	11.0	1	1	1.7e-59	2.7e-54	198.4	11.0	12	181	18	182	6	183	0.94	uncharacterized protein D7B24_000208 [Verticillium nonalfalfae]	Verticillium nonalfalfae
KAI1174793.1	-	239	GCF_012932325.1;XP_034233350.1;HGT_(17,195)	-	182	2.7e-54	198.4	13.4	1	1	2.6e-59	4e-54	197.9	13.4	11	179	19	183	9	187	0.94	endoglucanase from Humicola Insolens At 1.7a resolution [Nemania sp. FL0916]	Nemania sp. FL0916
XP_044720225.1	-	232	GCF_012932325.1;XP_034233350.1;HGT_(17,195)	-	182	2.7e-54	198.4	11.9	1	1	2.2e-59	3.4e-54	198.1	11.9	12	181	17	181	5	182	0.93	glycosyl hydrolase family 45 protein [Hirsutella rhossiliensis]	Hirsutella rhossiliensis
KAI5923034.1	-	232	GCF_012932325.1;XP_034233350.1;HGT_(17,195)	-	182	2.7e-54	198.4	11.4	1	1	2.5e-59	3.8e-54	197.9	11.4	14	179	16	177	5	181	0.94	K-family cellulase [Camillea tinctor]	Camillea tinctor
KAJ4164584.1	-	269	GCF_012932325.1;XP_034233350.1;HGT_(17,195)	-	182	2.8e-54	198.3	14.3	1	1	2.6e-59	4e-54	197.9	14.3	8	182	49	220	42	220	0.92	hypothetical protein LMH87_006252 [Akanthomyces muscarius]	Akanthomyces muscarius
KAF4879042.1	-	229	GCF_012932325.1;XP_034233350.1;HGT_(17,195)	-	182	2.9e-54	198.3	13.6	1	1	2.4e-59	3.7e-54	198.0	13.6	12	181	17	187	5	188	0.92	putative endoglucanase type K [Colletotrichum siamense]	Colletotrichum siamense
AMK48569.1	-	256	GCF_012932325.1;XP_034233350.1;HGT_(17,195)	-	182	2.9e-54	198.3	8.9	1	1	2.4e-59	3.8e-54	197.9	8.9	16	181	45	211	31	212	0.95	glycosyl hydrolase family 45, partial [Rhynchophorus ferrugineus]	Rhynchophorus ferrugineus
KAJ4164583.1	-	273	GCF_012932325.1;XP_034233350.1;HGT_(17,195)	-	182	2.9e-54	198.3	14.3	1	1	2.7e-59	4.2e-54	197.8	14.3	8	182	53	224	46	224	0.92	hypothetical protein LMH87_006252 [Akanthomyces muscarius]	Akanthomyces muscarius
KAH8717715.1	-	267	GCF_012932325.1;XP_034233350.1;HGT_(17,195)	-	182	3e-54	198.3	12.3	1	1	2.7e-59	4.3e-54	197.8	12.3	5	182	44	218	40	218	0.92	putative endoglucanase type K [Beauveria bassiana]	Beauveria bassiana
PNS21579.1	-	458	GCF_012932325.1;XP_034233350.1;HGT_(17,195)	-	182	3e-54	198.3	13.3	1	1	2e-59	3e-54	198.3	13.3	4	178	9	182	5	185	0.92	hypothetical protein CAC42_938 [Sphaceloma murrayae]	Sphaceloma murrayae
BAF57325.1	-	219	GCF_012932325.1;XP_034233350.1;HGT_(17,195)	-	182	3.2e-54	198.2	15.6	1	1	2.5e-59	3.9e-54	197.9	15.6	14	182	11	178	1	178	0.92	putative glycosyl hydrolase family45 [uncultured symbiotic protist of Reticulitermes speratus]	uncultured symbiotic protist of Reticulitermes speratus
KAH8177793.1	-	225	GCF_012932325.1;XP_034233350.1;HGT_(17,195)	-	182	3.2e-54	198.2	8.6	1	1	2.9e-59	4.5e-54	197.7	8.6	5	181	10	181	5	182	0.93	glycosyl hydrolase family 45 domain-containing protein [Sarocladium implicatum]	Sarocladium implicatum
XP_051435261.1	-	346	GCF_012932325.1;XP_034233350.1;HGT_(17,195)	-	182	3.3e-54	198.1	21.4	1	1	2.1e-59	3.3e-54	198.1	21.4	15	181	133	304	122	305	0.93	endo-beta-D-1,4-glucanase [Gilbertella persicaria]	Gilbertella persicaria
KAF2751371.1	-	234	GCF_012932325.1;XP_034233350.1;HGT_(17,195)	-	182	3.3e-54	198.1	16.4	1	1	2.9e-59	4.5e-54	197.7	16.4	3	181	10	187	8	188	0.95	glycoside hydrolase family 45 protein [Sporormia fimetaria CBS 119925]	Sporormia fimetaria CBS 119925
KAF0322012.1	-	229	GCF_012932325.1;XP_034233350.1;HGT_(17,195)	-	182	3.5e-54	198.1	12.4	1	1	3e-59	4.6e-54	197.7	12.4	12	181	17	187	6	188	0.92	glycosyl hydrolase family 45 [Colletotrichum asianum]	Colletotrichum asianum
BAA98043.1	-	219	GCF_012932325.1;XP_034233350.1;HGT_(17,195)	-	182	3.5e-54	198.0	14.1	1	1	2.7e-59	4.3e-54	197.8	14.1	16	182	13	178	1	178	0.93	family 45 cellulase homologue [Reticulitermes speratus hindgut protist 130484]	Reticulitermes speratus hindgut protist 130484
KAF4833260.1	-	229	GCF_012932325.1;XP_034233350.1;HGT_(17,195)	-	182	3.6e-54	198.0	12.8	1	1	3e-59	4.6e-54	197.7	12.8	12	181	17	187	5	188	0.92	putative endoglucanase type K [Colletotrichum tropicale]	Colletotrichum tropicale
KXJ90156.1	-	234	GCF_012932325.1;XP_034233350.1;HGT_(17,195)	-	182	3.7e-54	198.0	11.5	1	1	3.6e-59	5.6e-54	197.4	11.5	12	179	17	180	5	184	0.93	endoglucanase V [Microdochium bolleyi]	Microdochium bolleyi
XP_037176599.1	-	229	GCF_012932325.1;XP_034233350.1;HGT_(17,195)	-	182	3.8e-54	197.9	12.7	1	1	3.2e-59	5e-54	197.6	12.7	12	181	17	187	6	188	0.92	putative endoglucanase type K [Colletotrichum aenigma]	Colletotrichum aenigma
KAG8819365.1	-	302	GCF_012932325.1;XP_034233350.1;HGT_(17,195)	-	182	3.8e-54	197.9	17.9	1	1	2.5e-59	3.8e-54	197.9	17.9	18	182	69	229	54	229	0.94	hypothetical protein FRC19_009845 [Serendipita sp. 401]	Serendipita sp. 401
KAF2450550.1	-	232	GCF_012932325.1;XP_034233350.1;HGT_(17,195)	-	182	3.9e-54	197.9	12.5	1	1	3.4e-59	5.3e-54	197.5	12.5	6	181	9	184	5	185	0.93	glycoside hydrolase family 45 protein [Karstenula rhodostoma CBS 690.94]	Karstenula rhodostoma CBS 690.94
XP_053040510.1	-	229	GCF_012932325.1;XP_034233350.1;HGT_(17,195)	-	182	3.9e-54	197.9	12.6	1	1	3.4e-59	5.2e-54	197.5	12.6	12	181	17	187	6	188	0.92	uncharacterized protein COL26b_002591 [Colletotrichum chrysophilum]	Colletotrichum chrysophilum
KAF4926019.1	-	229	GCF_012932325.1;XP_034233350.1;HGT_(17,195)	-	182	3.9e-54	197.9	12.9	1	1	3.3e-59	5.1e-54	197.5	12.9	12	181	17	187	5	188	0.92	putative endoglucanase type K [Colletotrichum viniferum]	Colletotrichum viniferum
KAI8220360.1	-	229	GCF_012932325.1;XP_034233350.1;HGT_(17,195)	-	182	4e-54	197.9	12.9	1	1	3.3e-59	5.1e-54	197.5	12.9	12	181	17	187	5	188	0.92	putative endoglucanase type K [Colletotrichum sp. SAR 10_96]	Colletotrichum sp. SAR 10_96
CAI6094486.1	-	231	GCF_012932325.1;XP_034233350.1;HGT_(17,195)	-	182	4e-54	197.9	12.5	1	1	3.3e-59	5.1e-54	197.5	12.5	6	182	11	182	5	182	0.93	unnamed protein product [Clonostachys chloroleuca]	Clonostachys chloroleuca
KAF4855154.1	-	229	GCF_012932325.1;XP_034233350.1;HGT_(17,195)	-	182	4e-54	197.9	12.9	1	1	3.3e-59	5.1e-54	197.5	12.9	12	181	17	187	5	188	0.92	putative endoglucanase type K [Colletotrichum siamense]	Colletotrichum siamense
RTE75727.1	-	364	GCF_012932325.1;XP_034233350.1;HGT_(17,195)	-	182	4.1e-54	197.8	12.9	1	1	2.6e-59	4.1e-54	197.8	12.9	12	181	14	180	4	181	0.94	putative endoglucanase type K [Fusarium euwallaceae]	Fusarium euwallaceae
RMJ11951.1	-	366	GCF_012932325.1;XP_034233350.1;HGT_(17,195)	-	182	4.1e-54	197.8	12.9	1	1	2.6e-59	4.1e-54	197.8	12.9	12	181	14	180	4	181	0.94	putative endoglucanase type K [Fusarium kuroshium]	Fusarium kuroshium
BAA98044.1	-	219	GCF_012932325.1;XP_034233350.1;HGT_(17,195)	-	182	4.1e-54	197.8	13.4	1	1	3.3e-59	5.1e-54	197.5	13.4	16	182	13	178	1	178	0.93	family 45 cellulase homologue [Reticulitermes speratus hindgut protist 130484]	Reticulitermes speratus hindgut protist 130484
CEI85881.1	-	321	GCF_012932325.1;XP_034233350.1;HGT_(17,195)	-	182	4.3e-54	197.8	14.5	1	1	2.7e-59	4.3e-54	197.8	14.5	18	182	116	280	106	280	0.92	Putative Endoglucanase [Rhizopus microsporus]	Rhizopus microsporus
XP_036587533.1	-	239	GCF_012932325.1;XP_034233350.1;HGT_(17,195)	-	182	4.4e-54	197.7	11.9	1	1	3.9e-59	6e-54	197.3	11.9	13	181	28	197	15	198	0.92	glycoside hydrolase family 45 protein [Colletotrichum truncatum]	Colletotrichum truncatum
KAG1168369.1	-	321	GCF_012932325.1;XP_034233350.1;HGT_(17,195)	-	182	4.4e-54	197.7	14.7	1	1	2.9e-59	4.4e-54	197.7	14.7	18	182	116	280	104	280	0.92	hypothetical protein G6F71_009127 [Rhizopus microsporus]	Rhizopus microsporus
WP_158620276.1	-	215	GCF_012932325.1;XP_034233350.1;HGT_(17,195)	-	182	4.4e-54	197.7	12.2	1	1	3.5e-59	5.4e-54	197.5	12.2	15	182	9	174	1	174	0.96	MULTISPECIES: hypothetical protein [Corallococcus]	Corallococcus
WP_206719153.1	-	232	GCF_012932325.1;XP_034233350.1;HGT_(17,195)	-	182	4.4e-54	197.7	13.6	1	1	4e-59	6.2e-54	197.2	13.6	12	182	21	189	11	189	0.96	hypothetical protein [Myxococcus sp. SCHIC003]	Myxococcus sp. SCHIC003
EQB52129.1	-	229	GCF_012932325.1;XP_034233350.1;HGT_(17,195)	-	182	4.4e-54	197.7	13.1	1	1	3.6e-59	5.6e-54	197.4	13.1	12	181	17	187	5	188	0.92	glycosyl hydrolase family 45 [Colletotrichum gloeosporioides Cg-14]	Colletotrichum gloeosporioides Cg-14
KAI8263611.1	-	229	GCF_012932325.1;XP_034233350.1;HGT_(17,195)	-	182	4.6e-54	197.7	13.0	1	1	3.7e-59	5.8e-54	197.3	13.0	12	181	17	187	5	188	0.92	putative endoglucanase type K [Colletotrichum sp. SAR11_239]	Colletotrichum sp. SAR11_239
BAA98040.1	-	220	GCF_012932325.1;XP_034233350.1;HGT_(17,195)	-	182	4.7e-54	197.6	14.5	1	1	3.7e-59	5.8e-54	197.3	14.5	14	182	12	179	1	179	0.91	family 45 cellulase homologue [Reticulitermes speratus hindgut protist 130484]	Reticulitermes speratus hindgut protist 130484
OTA98895.1	-	231	GCF_012932325.1;XP_034233350.1;HGT_(17,195)	-	182	4.7e-54	197.6	13.8	1	1	4.4e-59	6.8e-54	197.1	13.8	13	181	20	188	7	189	0.91	glycoside hydrolase family 45 protein [Hypoxylon sp. CI-4A]	Hypoxylon sp. CI-4A
KAF2219472.1	-	466	GCF_012932325.1;XP_034233350.1;HGT_(17,195)	-	182	5e-54	197.6	14.5	1	1	3.2e-59	5e-54	197.6	14.5	3	178	8	184	6	188	0.91	RlpA-like double-psi beta-barrel-protein domain-containing protein-containing protein [Elsinoe ampelina]	Elsinoe ampelina
XP_049124042.1	-	250	GCF_012932325.1;XP_034233350.1;HGT_(17,195)	-	182	5.1e-54	197.5	16.4	1	1	4.7e-59	7.3e-54	197.0	16.4	13	181	19	186	8	187	0.91	putative endoglucanase type K [Colletotrichum spaethianum]	Colletotrichum spaethianum
AOW70406.1	-	232	GCF_012932325.1;XP_034233350.1;HGT_(17,195)	-	182	5.1e-54	197.5	9.6	1	1	4.5e-59	7.1e-54	197.1	9.6	6	181	12	182	7	183	0.94	glycoside hydrolase family 45 protein [uncultured organism]	uncultured organism
XP_046122691.1	-	232	GCF_012932325.1;XP_034233350.1;HGT_(17,195)	-	182	5.2e-54	197.5	11.2	1	1	4.4e-59	6.8e-54	197.1	11.2	6	181	12	182	7	183	0.94	RlpA-like double-psi beta-barrel-protein domain-containing protein-containing protein [Emericellopsis atlantica]	Emericellopsis atlantica
KAF7542110.1	-	239	GCF_012932325.1;XP_034233350.1;HGT_(17,195)	-	182	5.4e-54	197.5	14.9	1	1	4.7e-59	7.3e-54	197.0	14.9	7	182	13	190	6	190	0.92	hypothetical protein G7054_g11 [Neopestalotiopsis clavispora]	Neopestalotiopsis clavispora
TEY74372.1	-	330	GCF_012932325.1;XP_034233350.1;HGT_(17,195)	-	182	5.4e-54	197.4	15.6	1	1	3.5e-59	5.4e-54	197.4	15.6	12	181	19	192	6	193	0.92	hypothetical protein BOTCAL_0073g00110 [Botryotinia calthae]	Botryotinia calthae
KAJ3957344.1	-	229	GCF_012932325.1;XP_034233350.1;HGT_(17,195)	-	182	5.6e-54	197.4	12.9	1	1	4.7e-59	7.4e-54	197.0	12.9	12	181	17	187	6	188	0.92	hypothetical protein N0V92_006103 [Colletotrichum tropicale]	Colletotrichum tropicale
KAI9901055.1	-	233	GCF_012932325.1;XP_034233350.1;HGT_(17,195)	-	182	5.6e-54	197.4	10.1	1	1	5e-59	7.8e-54	196.9	10.1	12	181	18	183	6	184	0.92	hypothetical protein N3K66_002872 [Trichothecium roseum]	Trichothecium roseum
KAJ3046912.1	-	239	GCF_012932325.1;XP_034233350.1;HGT_(17,195)	-	182	5.7e-54	197.4	17.2	1	1	5.3e-59	8.3e-54	196.8	17.2	13	181	32	198	15	199	0.91	hypothetical protein HK097_000404, partial [Rhizophlyctis rosea]	Rhizophlyctis rosea
WP_015347659.1	-	232	GCF_012932325.1;XP_034233350.1;HGT_(17,195)	-	182	5.7e-54	197.4	11.7	1	1	5e-59	7.8e-54	196.9	11.7	11	182	20	189	11	189	0.96	endoglucanase [Myxococcus stipitatus]	Myxococcus stipitatus
KAI1438071.1	-	349	GCF_012932325.1;XP_034233350.1;HGT_(17,195)	-	182	5.8e-54	197.3	12.7	1	1	3.7e-59	5.8e-54	197.3	12.7	12	179	18	181	6	185	0.92	RlpA-like double-psi beta-barrel-protein domain-containing protein-containing protein [Xylaria sp. CBS 124048]	Xylaria sp. CBS 124048
XP_033650977.1	-	233	GCF_012932325.1;XP_034233350.1;HGT_(17,195)	-	182	5.9e-54	197.3	15.0	1	1	5.1e-59	8e-54	196.9	15.0	13	181	19	186	8	187	0.93	endoglucanase-5 [Westerdykella ornata]	Westerdykella ornata
BAA98047.1	-	219	GCF_012932325.1;XP_034233350.1;HGT_(17,195)	-	182	6e-54	197.3	14.6	1	1	4.7e-59	7.3e-54	197.0	14.6	16	182	13	178	1	178	0.93	family 45 cellulase homologue [Reticulitermes speratus hindgut protist 130484]	Reticulitermes speratus hindgut protist 130484
KFA46847.1	-	733	GCF_012932325.1;XP_034233350.1;HGT_(17,195)	-	182	6.1e-54	197.3	12.1	1	1	4.8e-59	7.4e-54	197.0	10.5	13	181	505	668	494	669	0.94	hypothetical protein S40293_05590 [Stachybotrys chartarum IBT 40293]	Stachybotrys chartarum IBT 40293
XP_036491803.1	-	229	GCF_012932325.1;XP_034233350.1;HGT_(17,195)	-	182	6.1e-54	197.3	13.1	1	1	5.1e-59	8e-54	196.9	13.1	12	181	17	187	6	188	0.93	putative endoglucanase type K [Colletotrichum siamense]	Colletotrichum siamense
KAF3931614.1	-	324	GCF_012932325.1;XP_034233350.1;HGT_(17,195)	-	182	6.1e-54	197.3	13.9	1	1	3.9e-59	6.1e-54	197.3	13.9	15	182	118	284	111	284	0.93	Endoglucanase-5 [Dactylellina cionopaga]	Dactylellina cionopaga
XP_028471417.1	-	243	GCF_012932325.1;XP_034233350.1;HGT_(17,195)	-	182	6.5e-54	197.2	10.0	1	1	5.4e-59	8.4e-54	196.8	10.0	12	181	22	192	9	193	0.93	glycoside hydrolase [Sodiomyces alkalinus F11]	Sodiomyces alkalinus F11
RSL81353.1	-	366	GCF_012932325.1;XP_034233350.1;HGT_(17,195)	-	182	6.6e-54	197.2	13.0	1	1	4.2e-59	6.6e-54	197.2	13.0	12	181	14	180	4	181	0.94	putative endoglucanase type K [Fusarium floridanum]	Fusarium floridanum
KAF7537696.1	-	236	GCF_012932325.1;XP_034233350.1;HGT_(17,195)	-	182	6.6e-54	197.2	16.4	1	1	6e-59	9.3e-54	196.7	16.4	3	181	6	183	3	184	0.93	hypothetical protein G7054_g3501 [Neopestalotiopsis clavispora]	Neopestalotiopsis clavispora
RSL63967.1	-	367	GCF_012932325.1;XP_034233350.1;HGT_(17,195)	-	182	6.6e-54	197.2	13.0	1	1	4.3e-59	6.6e-54	197.2	13.0	12	181	14	180	4	181	0.94	putative endoglucanase type K [Fusarium sp. AF-6]	Fusarium sp. AF-6
PQE24088.1	-	325	GCF_012932325.1;XP_034233350.1;HGT_(17,195)	-	182	6.7e-54	197.1	16.0	1	1	4.3e-59	6.7e-54	197.1	16.0	12	181	17	189	6	190	0.92	glycoside hydrolase family 45 protein [Rutstroemia sp. NJR-2017a BVV2]	Rutstroemia sp. NJR-2017a BVV2
KAG8630147.1	-	466	GCF_012932325.1;XP_034233350.1;HGT_(17,195)	-	182	7.1e-54	197.1	14.4	1	1	4.6e-59	7.1e-54	197.1	14.4	3	179	8	185	6	188	0.91	hypothetical protein KVT40_001766 [Elsinoe batatas]	Elsinoe batatas
KFA71932.1	-	760	GCF_012932325.1;XP_034233350.1;HGT_(17,195)	-	182	7.2e-54	197.0	12.1	1	1	5.1e-59	7.9e-54	196.9	10.5	13	181	546	709	535	710	0.94	hypothetical protein S40288_06733 [Stachybotrys chartarum IBT 40288]	Stachybotrys chartarum IBT 40288
KAG8736580.1	-	227	GCF_012932325.1;XP_034233350.1;HGT_(17,195)	-	182	7.3e-54	197.0	17.6	1	1	6.8e-59	1.1e-53	196.5	17.6	4	182	10	186	7	186	0.96	hypothetical protein FRC10_009153 [Ceratobasidium sp. 414]	Ceratobasidium sp. 414
KAI0171658.1	-	236	GCF_012932325.1;XP_034233350.1;HGT_(17,195)	-	182	7.4e-54	197.0	15.8	1	1	6.8e-59	1.1e-53	196.5	15.8	4	181	7	183	3	184	0.93	glycoside hydrolase family 45 protein [Pestalotiopsis sp. NC0098]	Pestalotiopsis sp. NC0098
KAG1137363.1	-	243	GCF_012932325.1;XP_034233350.1;HGT_(17,195)	-	182	7.6e-54	197.0	16.9	1	1	6.3e-59	9.7e-54	196.6	16.9	14	182	32	202	17	202	0.91	hypothetical protein G6F38_011371 [Rhizopus arrhizus]	Rhizopus arrhizus
BAG71490.1	-	205	GCF_012932325.1;XP_034233350.1;HGT_(17,195)	-	182	7.8e-54	196.9	19.1	1	1	6.7e-59	1e-53	196.5	19.1	19	182	2	164	1	164	0.95	family 45 cellulase homologue, partial [eukaryotic synthetic construct]	eukaryotic synthetic construct
KAI9647590.1	-	314	GCF_012932325.1;XP_034233350.1;HGT_(17,195)	-	182	7.9e-54	196.9	15.3	1	1	5.1e-59	7.9e-54	196.9	15.3	12	181	23	196	12	197	0.92	hypothetical protein NHQ30_003975 [Ciborinia camelliae]	Ciborinia camelliae
EPS44931.1	-	318	GCF_012932325.1;XP_034233350.1;HGT_(17,195)	-	182	8.3e-54	196.8	16.2	1	1	5.3e-59	8.3e-54	196.8	16.2	15	182	112	278	103	278	0.93	hypothetical protein H072_1082 [Dactylellina haptotyla CBS 200.50]	Dactylellina haptotyla CBS 200.50
KAG1474492.1	-	243	GCF_012932325.1;XP_034233350.1;HGT_(17,195)	-	182	8.4e-54	196.8	19.3	1	1	7.1e-59	1.1e-53	196.4	19.3	13	182	31	202	16	202	0.90	hypothetical protein G6F56_000331 [Rhizopus delemar]	Rhizopus delemar
XP_051358902.1	-	232	GCF_012932325.1;XP_034233350.1;HGT_(17,195)	-	182	8.5e-54	196.8	10.2	1	1	7.5e-59	1.2e-53	196.3	10.2	6	181	12	182	7	183	0.94	glycoside hydrolase family 45 protein [Emericellopsis cladophorae]	Emericellopsis cladophorae
KAJ1562246.1	-	813	GCF_012932325.1;XP_034233350.1;HGT_(17,195)	-	182	9e-54	196.7	21.3	1	1	5.8e-59	9e-54	196.7	21.3	8	181	605	786	596	787	0.90	hypothetical protein HK096_000605, partial [Nowakowskiella sp. JEL0078]	Nowakowskiella sp. JEL0078
XP_019754618.1	-	234	GCF_012932325.1;XP_034233350.1;HGT_(17,195)	-	182	9.1e-54	196.7	15.0	1	1	7.7e-59	1.2e-53	196.3	15.0	3	181	9	185	4	186	0.90	endoglucanase [Dendroctonus ponderosae]	Dendroctonus ponderosae
BAF57323.1	-	219	GCF_012932325.1;XP_034233350.1;HGT_(17,195)	-	182	9.1e-54	196.7	13.2	1	1	7.3e-59	1.1e-53	196.4	13.2	17	182	14	178	1	178	0.93	putative glycosyl hydrolase family45 [uncultured symbiotic protist of Reticulitermes speratus]	uncultured symbiotic protist of Reticulitermes speratus
CAD39197.1	-	220	GCF_012932325.1;XP_034233350.1;HGT_(17,195)	-	182	9.1e-54	196.7	13.0	1	1	7e-59	1.1e-53	196.5	13.0	5	181	4	177	1	178	0.91	endoglucanase [Mastotermes darwiniensis hindgut symbiont sp.]	Mastotermes darwiniensis hindgut symbiont sp.
UJR07243.1	-	309	GCF_012932325.1;XP_034233350.1;HGT_(17,195)	-	182	9.2e-54	196.7	10.0	1	1	5.9e-59	9.2e-54	196.7	10.0	17	181	100	268	89	269	0.91	hypothetical protein I4U23_011531 [Adineta vaga]	Adineta vaga
KAF3023480.1	-	258	GCF_012932325.1;XP_034233350.1;HGT_(17,195)	-	182	9.4e-54	196.7	16.5	1	1	8.3e-59	1.3e-53	196.2	16.5	3	181	28	205	24	206	0.93	hypothetical protein E8E14_003740 [Neopestalotiopsis sp. 37M]	Neopestalotiopsis sp. 37M
KAF3916957.1	-	329	GCF_012932325.1;XP_034233350.1;HGT_(17,195)	-	182	9.8e-54	196.6	13.4	1	1	6.3e-59	9.8e-54	196.6	13.4	15	181	123	288	116	289	0.92	Endoglucanase-5 [Arthrobotrys entomopaga]	Arthrobotrys entomopaga
KAI1819551.1	-	237	GCF_012932325.1;XP_034233350.1;HGT_(17,195)	-	182	1e-53	196.6	14.2	1	1	8.8e-59	1.4e-53	196.1	14.2	9	179	14	181	6	185	0.93	glycoside hydrolase family 45 protein [Xylaria intraflava]	Xylaria intraflava
BAA98046.1	-	219	GCF_012932325.1;XP_034233350.1;HGT_(17,195)	-	182	1e-53	196.5	14.4	1	1	8.1e-59	1.3e-53	196.2	14.4	15	182	12	178	1	178	0.92	family 45 cellulase homologue [Reticulitermes speratus hindgut protist 130484]	Reticulitermes speratus hindgut protist 130484
XP_009853913.1	-	293	GCF_012932325.1;XP_034233350.1;HGT_(17,195)	-	182	1e-53	196.5	12.8	1	1	6.6e-59	1e-53	196.5	12.8	12	181	18	182	6	183	0.94	hypothetical protein NEUTE1DRAFT_50259 [Neurospora tetrasperma FGSC 2508]	Neurospora tetrasperma FGSC 2508
XP_031890628.1	-	229	GCF_012932325.1;XP_034233350.1;HGT_(17,195)	-	182	1e-53	196.5	13.5	1	1	8.9e-59	1.4e-53	196.1	13.5	13	181	18	187	8	188	0.93	uncharacterized protein CGMCC3_g3012 [Colletotrichum fructicola]	Colletotrichum fructicola
KAH8194660.1	-	286	GCF_012932325.1;XP_034233350.1;HGT_(17,195)	-	182	1.1e-53	196.5	13.0	1	1	6.8e-59	1.1e-53	196.5	13.0	10	181	16	183	7	184	0.93	hypothetical protein TruAng_011178 [Truncatella angustata]	Truncatella angustata
KAI0602494.1	-	236	GCF_012932325.1;XP_034233350.1;HGT_(17,195)	-	182	1.1e-53	196.5	11.4	1	1	9.7e-59	1.5e-53	196.0	11.4	12	179	18	181	8	185	0.93	K-family cellulase [Biscogniauxia sp. FL1348]	Biscogniauxia sp. FL1348
KAI1186780.1	-	239	GCF_012932325.1;XP_034233350.1;HGT_(17,195)	-	182	1.1e-53	196.4	13.6	1	1	1.1e-58	1.8e-53	195.8	13.6	13	179	20	183	8	187	0.92	glycoside hydrolase family 45 protein [Nemania serpens]	Nemania serpens
EGU73994.1	-	384	GCF_012932325.1;XP_034233350.1;HGT_(17,195)	-	182	1.1e-53	196.4	13.3	1	1	7.2e-59	1.1e-53	196.4	13.3	12	181	14	180	4	181	0.93	hypothetical protein FOXB_15495 [Fusarium oxysporum f. sp. conglutinans Fo5176]	Fusarium oxysporum f. sp. conglutinans Fo5176
KAG7111791.1	-	301	GCF_012932325.1;XP_034233350.1;HGT_(17,195)	-	182	1.2e-53	196.4	10.5	1	1	1.2e-58	1.9e-53	195.7	10.5	12	181	18	184	6	185	0.93	putative endoglucanase type K like protein [Verticillium longisporum]	Verticillium longisporum
KAI7558216.1	-	164	GCF_012932325.1;XP_034233350.1;HGT_(17,195)	-	182	1.2e-53	196.3	11.3	1	1	8.6e-59	1.3e-53	196.2	11.3	6	156	12	163	7	164	0.94	glycoside hydrolase family 45 protein, partial [Hortaea werneckii]	Hortaea werneckii
XP_045959882.1	-	298	GCF_012932325.1;XP_034233350.1;HGT_(17,195)	-	182	1.2e-53	196.3	13.0	1	1	7.7e-59	1.2e-53	196.3	13.0	10	181	16	183	7	184	0.93	glycoside hydrolase family 45 protein [Truncatella angustata]	Truncatella angustata
ESZ95040.1	-	308	GCF_012932325.1;XP_034233350.1;HGT_(17,195)	-	182	1.2e-53	196.3	26.7	1	2	8e-59	1.3e-53	196.3	16.8	8	181	15	192	8	193	0.92	glycoside hydrolase family 45 protein [Sclerotinia borealis F-4128]	Sclerotinia borealis F-4128
ESZ95040.1	-	308	GCF_012932325.1;XP_034233350.1;HGT_(17,195)	-	182	1.2e-53	196.3	26.7	2	2	2.6	4e+05	5.6	2.2	34	69	250	285	244	291	0.76	glycoside hydrolase family 45 protein [Sclerotinia borealis F-4128]	Sclerotinia borealis F-4128
KAG9232436.1	-	228	GCF_012932325.1;XP_034233350.1;HGT_(17,195)	-	182	1.2e-53	196.3	12.4	1	1	1.2e-58	1.9e-53	195.7	12.4	13	181	17	184	6	185	0.90	family 45 glycosyl hydrolase [Amylocarpus encephaloides]	Amylocarpus encephaloides
KAJ4358374.1	-	232	GCF_012932325.1;XP_034233350.1;HGT_(17,195)	-	182	1.3e-53	196.2	15.0	1	1	1.2e-58	1.8e-53	195.7	15.0	11	181	14	184	5	185	0.92	hypothetical protein N0V89_002956 [Didymosphaeria variabile]	Didymosphaeria variabile
XP_016642124.1	-	232	GCF_012932325.1;XP_034233350.1;HGT_(17,195)	-	182	1.3e-53	196.2	12.8	1	1	1.2e-58	1.9e-53	195.7	12.8	10	181	16	188	6	189	0.92	Glycosyl hydrolase family 45 [Scedosporium apiospermum]	Scedosporium apiospermum
