	taxid	species	target_name	tlen	query name	accession	qlen	E-value	score1	bias1	#	of	c-Evalue	i-Evalue	score	bias	hmmfrom	hmmto	alifrom	alito	envfrom	envto	acc	description of target	chimera	superkingdom	kingdom	phylum	order	sci_name	color
229	10224.0	Saccoglossus kowalevskii	XP_002731259.1	846.0	GCF_012932325.1;XP_034233350.1;Meta_(219,283)	-	65.0	5.4e-14	66.6	2.1	1.0	1.0	3.9e-19	5.4e-14	66.6	2.1	3.0	62.0	754.0	810.0	752.0	813.0	0.94	PREDICTED: uncharacterized protein LOC100375656, partial [Saccoglossus kowalevskii]	False	Eukaryota	Metazoa	Hemichordata		Saccoglossus kowalevskii	orange
18	6565.0	Crassostrea virginica	XP_022317871.1	853.0	GCF_012932325.1;XP_034233350.1;Meta_(219,283)	-	65.0	5.8e-14	66.5	0.9	1.0	1.0	4.2e-19	5.8e-14	66.5	0.9	3.0	62.0	749.0	805.0	747.0	808.0	0.93	uncharacterized protein LOC111121058 [Crassostrea virginica]	False	Eukaryota	Metazoa	Mollusca	Ostreida	Crassostrea virginica	orange
337	41895.0	Tribolium madens	XP_044271266.1	326.0	GCF_012932325.1;XP_034233350.1;Meta_(219,283)	-	65.0	1.9e-14	68.0	3.5	1.0	1.0	4.2e-19	5.8e-14	66.5	3.5	2.0	63.0	249.0	307.0	248.0	309.0	0.92	DNA endonuclease RBBP8-like [Tribolium madens]	False	Eukaryota	Metazoa	Arthropoda	Coleoptera	Tribolium madens	pink
825	424472.0	Nymphon striatum	KAG1657345.1	513.0	GCF_012932325.1;XP_034233350.1;Meta_(219,283)	-	65.0	4.5e-14	66.8	11.5	1.0	1.0	4.6e-19	6.3e-14	66.4	4.6	3.0	62.0	438.0	494.0	436.0	497.0	0.94	DNA endonuclease RBBP8 [Nymphon striatum]	False	Eukaryota	Metazoa	Arthropoda	Pantopoda	Nymphon striatum	pink
27	6941.0	Rhipicephalus microplus	XP_037278052.1	192.0	GCF_012932325.1;XP_034233350.1;Meta_(219,283)	-	65.0	3.5e-14	67.2	2.6	1.0	1.0	5.1e-19	7e-14	66.2	2.6	3.0	62.0	102.0	158.0	100.0	161.0	0.93	uncharacterized protein LOC119170873 [Rhipicephalus microplus]	False	Eukaryota	Metazoa	Arthropoda	Ixodida	Rhipicephalus microplus	pink
778	317549.0	Paramuricea clavata	CAB4000342.1	112.0	GCF_012932325.1;XP_034233350.1;Meta_(219,283)	-	65.0	4.1e-14	67.0	0.4	1.0	1.0	5.1e-19	7.1e-14	66.2	0.4	4.0	63.0	14.0	72.0	11.0	74.0	0.87	DNA endonuclease RBBP8-like isoform X1, partial [Paramuricea clavata]	False	Eukaryota	Metazoa	Cnidaria	Malacalcyonacea	Paramuricea clavata	orange
5	5786.0	Dictyostelium purpureum	XP_003295184.1	361.0	GCF_012932325.1;XP_034233350.1;Meta_(219,283)	-	65.0	7.1e-14	66.2	1.1	1.0	1.0	5.2e-19	7.1e-14	66.2	1.1	4.0	62.0	301.0	357.0	297.0	360.0	0.93	hypothetical protein DICPUDRAFT_160384 [Dictyostelium purpureum]	False	Eukaryota		Evosea	Dictyosteliales	Dictyostelium purpureum	black
440	64793.0	Wasmannia auropunctata	XP_011688261.1	88.0	GCF_012932325.1;XP_034233350.1;Meta_(219,283)	-	65.0	5.3e-14	66.6	6.0	1.0	1.0	5.2e-19	7.1e-14	66.2	6.0	4.0	64.0	19.0	76.0	14.0	77.0	0.93	PREDICTED: DNA endonuclease RBBP8-like [Wasmannia auropunctata]	False	Eukaryota	Metazoa	Arthropoda	Hymenoptera	Wasmannia auropunctata	pink
675	195883.0	Laodelphax striatellus	RZF44287.1	491.0	GCF_012932325.1;XP_034233350.1;Meta_(219,283)	-	65.0	7.4e-14	66.2	3.0	1.0	1.0	5.4e-19	7.4e-14	66.2	3.0	3.0	64.0	421.0	482.0	419.0	483.0	0.86	hypothetical protein LSTR_LSTR006837 [Laodelphax striatellus]	False	Eukaryota	Metazoa	Arthropoda	Hemiptera	Laodelphax striatellus	pink
783	334625.0	Oppiella nova	CAD7655641.1	162.0	GCF_012932325.1;XP_034233350.1;Meta_(219,283)	-	65.0	3.9e-14	67.1	3.5	1.0	1.0	5.5e-19	7.5e-14	66.1	3.5	3.0	63.0	43.0	100.0	41.0	102.0	0.91	unnamed protein product [Oppiella nova]	False	Eukaryota	Metazoa	Arthropoda	Sarcoptiformes	Oppiella nova	pink
19	6573.0	Mizuhopecten yessoensis	XP_021343440.1	1033.0	GCF_012932325.1;XP_034233350.1;Meta_(219,283)	-	65.0	2.2e-14	67.8	0.2	1.0	1.0	6.6e-19	9e-14	65.9	0.2	3.0	62.0	920.0	976.0	918.0	979.0	0.93	uncharacterized protein LOC110443508 isoform X2 [Mizuhopecten yessoensis]	False	Eukaryota	Metazoa	Mollusca	Pectinida	Mizuhopecten yessoensis	orange
54	7654.0	Lytechinus variegatus	XP_041465457.1	993.0	GCF_012932325.1;XP_034233350.1;Meta_(219,283)	-	65.0	9.2e-14	65.9	0.4	1.0	1.0	6.7e-19	9.2e-14	65.9	0.4	3.0	62.0	889.0	945.0	887.0	948.0	0.93	DNA endonuclease RBBP8-like [Lytechinus variegatus]	False	Eukaryota	Metazoa	Echinodermata	Temnopleuroida	Lytechinus variegatus	orange
56	7757.0	Petromyzon marinus	XP_032836088.1	1051.0	GCF_012932325.1;XP_034233350.1;Meta_(219,283)	-	65.0	4.3e-14	66.9	0.6	1.0	1.0	7e-19	9.6e-14	65.8	0.6	3.0	63.0	957.0	1012.0	955.0	1014.0	0.9	uncharacterized protein LOC116957810 isoform X3 [Petromyzon marinus]	False	Eukaryota	Metazoa	Chordata	Petromyzontiformes	Petromyzon marinus	orange
320	37653.0	Octopus bimaculoides	XP_052823247.1	413.0	GCF_012932325.1;XP_034233350.1;Meta_(219,283)	-	65.0	5.1e-14	66.7	1.9	1.0	1.0	7.2e-19	9.8e-14	65.8	0.8	3.0	62.0	299.0	355.0	297.0	358.0	0.93	uncharacterized protein LOC106880552 [Octopus bimaculoides]	False	Eukaryota	Metazoa	Mollusca	Octopoda	Octopus bimaculoides	orange
666	189513.0	Chrysoperla carnea	XP_044732367.1	528.0	GCF_012932325.1;XP_034233350.1;Meta_(219,283)	-	65.0	5.5e-14	66.6	4.1	1.0	1.0	7.6e-19	1e-13	65.7	2.1	3.0	64.0	468.0	527.0	466.0	528.0	0.96	protein gamma response 1 [Chrysoperla carnea]	False	Eukaryota	Metazoa	Arthropoda	Neuroptera	Chrysoperla carnea	pink
279	30991.0	Silurus asotus	KAI5624130.1	316.0	GCF_012932325.1;XP_034233350.1;Meta_(219,283)	-	65.0	4.8e-14	66.8	1.1	1.0	1.0	7.5e-19	1e-13	65.7	1.1	3.0	63.0	222.0	277.0	220.0	279.0	0.91	DNA endonuclease RBBP8 [Silurus asotus]	False	Eukaryota	Metazoa	Chordata	Siluriformes	Silurus asotus	orange
758	287889.0	Trichoplax sp. H2	RDD42103.1	465.0	GCF_012932325.1;XP_034233350.1;Meta_(219,283)	-	65.0	3.1e-14	67.4	2.0	1.0	1.0	8.3e-19	1.1e-13	65.6	2.0	2.0	62.0	372.0	429.0	371.0	432.0	0.92	DNA endonuclease RBBP8 [Trichoplax sp. H2]	False	Eukaryota	Metazoa	Placozoa	Trichoplacea	Trichoplax sp. H2	orange
230	10228.0	Trichoplax adhaerens	XP_002115138.1	460.0	GCF_012932325.1;XP_034233350.1;Meta_(219,283)	-	65.0	3.4e-14	67.2	2.0	1.0	1.0	8.2e-19	1.1e-13	65.6	2.0	2.0	62.0	372.0	429.0	371.0	432.0	0.92	predicted protein [Trichoplax adhaerens]	False	Eukaryota	Metazoa	Placozoa	Trichoplacea	Trichoplax adhaerens	orange
957	1890364.0	Planoprotostelium fungivorum	PRP75135.1	224.0	GCF_012932325.1;XP_034233350.1;Meta_(219,283)	-	65.0	1.1e-13	65.6	1.0	1.0	1.0	7.9e-19	1.1e-13	65.6	1.0	3.0	63.0	154.0	211.0	152.0	213.0	0.91	DNA endonuclease RBBP8-like, partial [Planoprotostelium fungivorum]	False	Eukaryota		Evosea	Cavosteliida	Planoprotostelium fungivorum	black
665	188477.0	Elysia chlorotica	RUS74998.1	238.0	GCF_012932325.1;XP_034233350.1;Meta_(219,283)	-	65.0	7.5e-14	66.1	4.7	1.0	1.0	8.5e-19	1.2e-13	65.5	4.7	3.0	62.0	169.0	225.0	167.0	228.0	0.93	hypothetical protein EGW08_017221, partial [Elysia chlorotica]	False	Eukaryota	Metazoa	Mollusca		Elysia chlorotica	orange
547	108931.0	Nilaparvata lugens	XP_022193587.2	507.0	GCF_012932325.1;XP_034233350.1;Meta_(219,283)	-	65.0	1.3e-13	65.4	2.6	1.0	1.0	9.5e-19	1.3e-13	65.4	2.6	3.0	64.0	438.0	499.0	436.0	500.0	0.85	protein gamma response 1 [Nilaparvata lugens]	False	Eukaryota	Metazoa	Arthropoda	Hemiptera	Nilaparvata lugens	pink
856	486640.0	Odontomachus brunneus	XP_032683799.1	532.0	GCF_012932325.1;XP_034233350.1;Meta_(219,283)	-	65.0	1.3e-13	65.4	6.6	1.0	1.0	9.3e-19	1.3e-13	65.4	6.6	3.0	64.0	461.0	519.0	459.0	520.0	0.93	uncharacterized protein LOC116850070 isoform X3 [Odontomachus brunneus]	False	Eukaryota	Metazoa	Arthropoda	Hymenoptera	Odontomachus brunneus	pink
17	6550.0	Mytilus edulis	CAG2242652.1	746.0	GCF_012932325.1;XP_034233350.1;Meta_(219,283)	-	65.0	3.1e-14	67.4	1.6	1.0	1.0	9.3e-19	1.3e-13	65.4	1.6	3.0	62.0	641.0	697.0	639.0	700.0	0.89	CTIP [Mytilus edulis]	False	Eukaryota	Metazoa	Mollusca	Mytilida	Mytilus edulis	orange
916	1093978.0	Elysia marginata	GFS25259.1	839.0	GCF_012932325.1;XP_034233350.1;Meta_(219,283)	-	65.0	2.3e-14	67.8	3.5	1.0	1.0	9.9e-19	1.4e-13	65.3	3.5	3.0	62.0	757.0	813.0	755.0	816.0	0.94	DNA endonuclease RBBP8-like [Elysia marginata]	False	Eukaryota	Metazoa	Mollusca		Elysia marginata	orange
339	42192.0	Mytilus coruscus	CAC5423924.1	826.0	GCF_012932325.1;XP_034233350.1;Meta_(219,283)	-	65.0	1.4e-13	65.2	1.6	1.0	1.0	1.1e-18	1.4e-13	65.2	1.6	3.0	62.0	723.0	779.0	721.0	782.0	0.89	RBBP8 [Mytilus coruscus]	False	Eukaryota	Metazoa	Mollusca	Mytilida	Mytilus coruscus	orange
798	361077.0	Tieghemostelium lacteum	KYQ88841.1	316.0	GCF_012932325.1;XP_034233350.1;Meta_(219,283)	-	65.0	4.8e-14	66.8	1.5	1.0	1.0	1e-18	1.4e-13	65.3	1.5	3.0	62.0	226.0	282.0	223.0	285.0	0.92	hypothetical protein DLAC_10643 [Tieghemostelium lacteum]	False	Eukaryota		Evosea	Dictyosteliales	Tieghemostelium lacteum	black
943	1594786.0	Clarias magur	KAF5902714.1	406.0	GCF_012932325.1;XP_034233350.1;Meta_(219,283)	-	65.0	1.5e-13	65.1	1.0	1.0	1.0	1.1e-18	1.5e-13	65.1	1.0	3.0	63.0	340.0	395.0	338.0	397.0	0.91	DNA endonuclease RBBP8, partial [Clarias magur]	False	Eukaryota	Metazoa	Chordata	Siluriformes	Clarias magur	orange
867	558553.0	Crassostrea angulata	XP_052696556.1	850.0	GCF_012932325.1;XP_034233350.1;Meta_(219,283)	-	65.0	1.6e-13	65.1	0.7	1.0	1.0	1.1e-18	1.6e-13	65.1	0.7	3.0	62.0	749.0	805.0	747.0	808.0	0.93	DNA endonuclease RBBP8-like [Crassostrea angulata]	False	Eukaryota	Metazoa	Mollusca	Ostreida	Crassostrea angulata	orange
487	80427.0	Lacerta agilis	XP_033010922.1	702.0	GCF_012932325.1;XP_034233350.1;Meta_(219,283)	-	65.0	1.6e-13	65.1	1.9	1.0	1.0	1.2e-18	1.6e-13	65.1	1.9	3.0	63.0	604.0	659.0	602.0	661.0	0.9	DNA endonuclease RBBP8 isoform X3 [Lacerta agilis]	False	Eukaryota	Metazoa	Chordata	Squamata	Lacerta agilis	orange
233	13013.0	Clarias gariepinus	XP_053350809.1	585.0	GCF_012932325.1;XP_034233350.1;Meta_(219,283)	-	65.0	1.6e-13	65.1	1.2	1.0	1.0	1.2e-18	1.6e-13	65.1	1.2	3.0	63.0	490.0	545.0	488.0	547.0	0.91	DNA endonuclease RBBP8 [Clarias gariepinus]	False	Eukaryota	Metazoa	Chordata	Siluriformes	Clarias gariepinus	orange
16	6549.0	Mytilus californianus	XP_052096734.1	922.0	GCF_012932325.1;XP_034233350.1;Meta_(219,283)	-	65.0	1.7e-13	65.0	1.6	1.0	1.0	1.2e-18	1.7e-13	65.0	1.6	3.0	62.0	817.0	873.0	815.0	876.0	0.89	putative leucine-rich repeat-containing protein DDB_G0290503 isoform X2 [Mytilus californianus]	False	Eukaryota	Metazoa	Mollusca	Mytilida	Mytilus californianus	orange
443	65483.0	Podarcis raffonei	XP_053252370.1	728.0	GCF_012932325.1;XP_034233350.1;Meta_(219,283)	-	65.0	1.7e-13	65.0	1.9	1.0	1.0	1.2e-18	1.7e-13	65.0	1.9	3.0	63.0	648.0	703.0	646.0	705.0	0.9	DNA endonuclease RBBP8 isoform X5 [Podarcis raffonei]	False	Eukaryota	Metazoa	Chordata	Squamata	Aeolian wall lizard	orange
434	64176.0	Podarcis muralis	XP_028593025.1	746.0	GCF_012932325.1;XP_034233350.1;Meta_(219,283)	-	65.0	1.7e-13	65.0	1.9	1.0	1.0	1.3e-18	1.7e-13	65.0	1.9	3.0	63.0	648.0	703.0	646.0	705.0	0.9	DNA endonuclease RBBP8 isoform X4 [Podarcis muralis]	False	Eukaryota	Metazoa	Chordata	Squamata	Podarcis muralis	orange
739	261658.0	Cavenderia fasciculata	XP_004355433.1	442.0	GCF_012932325.1;XP_034233350.1;Meta_(219,283)	-	65.0	1.8e-13	64.9	0.3	1.0	1.0	1.3e-18	1.8e-13	64.9	0.3	4.0	63.0	282.0	338.0	279.0	340.0	0.91	hypothetical protein DFA_07940 [Cavenderia fasciculata]	False	Eukaryota		Evosea	Acytosteliales	Cavenderia fasciculata	black
452	69319.0	Microplitis demolitor	XP_008543549.1	504.0	GCF_012932325.1;XP_034233350.1;Meta_(219,283)	-	65.0	6.4e-14	66.4	3.3	1.0	1.0	1.3e-18	1.8e-13	64.9	3.3	3.0	63.0	433.0	491.0	431.0	493.0	0.94	putative uncharacterized protein DDB_G0277255 isoform X3 [Microplitis demolitor]	False	Eukaryota	Metazoa	Arthropoda	Hymenoptera	Microplitis demolitor	pink
53	7604.0	Asterias rubens	XP_033640874.1	946.0	GCF_012932325.1;XP_034233350.1;Meta_(219,283)	-	65.0	6.4e-14	66.4	0.9	1.0	1.0	1.5e-18	2e-13	64.7	0.9	3.0	62.0	839.0	895.0	837.0	898.0	0.94	DNA endonuclease RBBP8-like [Asterias rubens]	False	Eukaryota	Metazoa	Echinodermata	Forcipulatida	Asterias rubens	orange
938	1529436.0	Anneissia japonica	XP_033113667.1	866.0	GCF_012932325.1;XP_034233350.1;Meta_(219,283)	-	65.0	2.1e-13	64.7	1.6	1.0	1.0	1.5e-18	2.1e-13	64.7	1.6	3.0	63.0	752.0	809.0	750.0	811.0	0.94	uncharacterized protein LOC117114191 isoform X2 [Anneissia japonica]	False	Eukaryota	Metazoa	Echinodermata	Comatulida	Anneissia japonica	orange
828	439358.0	Megalurothrips usitatus	KAJ1527030.1	793.0	GCF_012932325.1;XP_034233350.1;Meta_(219,283)	-	65.0	6.8e-14	66.3	1.3	1.0	1.0	1.5e-18	2.1e-13	64.7	0.1	2.0	63.0	716.0	776.0	715.0	778.0	0.89	hypothetical protein ONE63_008574 [Megalurothrips usitatus]	False	Eukaryota	Metazoa	Arthropoda	Thysanoptera	Megalurothrips usitatus	pink
521	94885.0	Pantherophis guttatus	XP_034285487.1	757.0	GCF_012932325.1;XP_034233350.1;Meta_(219,283)	-	65.0	5.1e-14	66.7	1.2	1.0	1.0	1.6e-18	2.1e-13	64.7	1.2	3.0	63.0	659.0	714.0	657.0	716.0	0.9	DNA endonuclease RBBP8 isoform X2 [Pantherophis guttatus]	False	Eukaryota	Metazoa	Chordata	Squamata	Pantherophis guttatus	orange
643	175797.0	Silurus meridionalis	KAI5105666.1	504.0	GCF_012932325.1;XP_034233350.1;Meta_(219,283)	-	65.0	7.9e-14	66.1	1.1	1.0	1.0	1.5e-18	2.1e-13	64.7	1.1	3.0	63.0	410.0	465.0	408.0	467.0	0.91	DNA endonuclease RBBP8 [Silurus meridionalis]	False	Eukaryota	Metazoa	Chordata	Siluriformes	Silurus meridionalis	orange
267	29158.0	Mytilus galloprovincialis	VDI40943.1	1150.0	GCF_012932325.1;XP_034233350.1;Meta_(219,283)	-	65.0	2.2e-13	64.7	1.6	1.0	1.0	1.6e-18	2.2e-13	64.7	1.6	3.0	62.0	1045.0	1101.0	1043.0	1104.0	0.89	Hypothetical predicted protein [Mytilus galloprovincialis]	False	Eukaryota	Metazoa	Mollusca	Mytilida	Mytilus galloprovincialis	orange
743	266040.0	Hyalomma asiaticum	KAH6935651.1	167.0	GCF_012932325.1;XP_034233350.1;Meta_(219,283)	-	65.0	1e-13	65.7	2.0	1.0	1.0	1.7e-18	2.3e-13	64.6	2.0	3.0	63.0	19.0	76.0	17.0	78.0	0.9	hypothetical protein HPB50_007454 [Hyalomma asiaticum]	False	Eukaryota	Metazoa	Arthropoda	Ixodida	Hyalomma asiaticum	pink
378	50954.0	Talpa occidentalis	XP_037364638.1	898.0	GCF_012932325.1;XP_034233350.1;Meta_(219,283)	-	65.0	2.3e-13	64.6	0.8	1.0	1.0	1.6e-18	2.3e-13	64.6	0.8	3.0	63.0	800.0	855.0	798.0	857.0	0.9	DNA endonuclease RBBP8 [Talpa occidentalis]	False	Eukaryota	Metazoa	Chordata	Eulipotyphla	Talpa occidentalis	orange
303	35019.0	Thamnophis sirtalis	XP_013910073.1	854.0	GCF_012932325.1;XP_034233350.1;Meta_(219,283)	-	65.0	2.5e-13	64.5	1.2	1.0	1.0	1.8e-18	2.5e-13	64.5	1.2	3.0	63.0	756.0	811.0	754.0	813.0	0.9	PREDICTED: DNA endonuclease RBBP8 [Thamnophis sirtalis]	False	Eukaryota	Metazoa	Chordata	Squamata	Thamnophis sirtalis	orange
302	35005.0	Thamnophis elegans	XP_032079382.1	855.0	GCF_012932325.1;XP_034233350.1;Meta_(219,283)	-	65.0	2.5e-13	64.5	1.2	1.0	1.0	1.8e-18	2.5e-13	64.5	1.2	3.0	63.0	757.0	812.0	755.0	814.0	0.9	DNA endonuclease RBBP8 [Thamnophis elegans]	False	Eukaryota	Metazoa	Chordata	Squamata	Thamnophis elegans	orange
252	28377.0	Anolis carolinensis	XP_016848451.1	828.0	GCF_012932325.1;XP_034233350.1;Meta_(219,283)	-	65.0	2.6e-13	64.4	1.4	1.0	1.0	1.9e-18	2.6e-13	64.4	1.4	3.0	63.0	730.0	785.0	728.0	787.0	0.9	PREDICTED: DNA endonuclease RBBP8 [Anolis carolinensis]	False	Eukaryota	Metazoa	Chordata	Squamata	Anolis carolinensis	orange
97	8524.0	Zootoca vivipara	XP_034981447.1	700.0	GCF_012932325.1;XP_034233350.1;Meta_(219,283)	-	65.0	2.6e-13	64.4	1.7	1.0	1.0	1.9e-18	2.6e-13	64.4	1.7	3.0	63.0	602.0	657.0	600.0	659.0	0.9	DNA endonuclease RBBP8 isoform X2 [Zootoca vivipara]	False	Eukaryota	Metazoa	Chordata	Squamata	Zootoca vivipara	orange
991	2817044.0	Belonocnema kinseyi	XP_033230169.1	623.0	GCF_012932325.1;XP_034233350.1;Meta_(219,283)	-	65.0	2.8e-13	64.3	7.1	1.0	1.0	2e-18	2.8e-13	64.3	7.1	3.0	63.0	550.0	608.0	548.0	610.0	0.92	uncharacterized protein LOC117181516 isoform X1 [Belonocnema kinseyi]	False	Eukaryota	Metazoa	Arthropoda	Hymenoptera	Belonocnema kinseyi	pink
410	58002.0	Daktulosphaira vitifoliae	XP_050544483.1	414.0	GCF_012932325.1;XP_034233350.1;Meta_(219,283)	-	65.0	2.6e-14	67.6	1.4	1.0	1.0	2.4e-18	3.3e-13	64.1	1.3	3.0	63.0	354.0	413.0	352.0	414.0	0.93	uncharacterized protein LOC126907331 [Daktulosphaira vitifoliae]	False	Eukaryota	Metazoa	Arthropoda	Hemiptera	Daktulosphaira vitifoliae	pink
13	6465.0	Patella vulgata	XP_050396550.1	1062.0	GCF_012932325.1;XP_034233350.1;Meta_(219,283)	-	65.0	5.8e-14	66.5	1.2	1.0	1.0	2.4e-18	3.3e-13	64.1	1.2	3.0	62.0	948.0	1004.0	946.0	1007.0	0.92	uncharacterized protein LOC126815062 [Patella vulgata]	False	Eukaryota	Metazoa	Mollusca		Patella vulgata	orange
280	30993.0	Pangasianodon gigas	MCI4374213.1	568.0	GCF_012932325.1;XP_034233350.1;Meta_(219,283)	-	65.0	3.4e-13	64.0	0.9	1.0	1.0	2.5e-18	3.4e-13	64.0	0.9	3.0	63.0	487.0	542.0	485.0	544.0	0.91	hypothetical protein [Pangasianodon gigas]	False	Eukaryota	Metazoa	Chordata	Siluriformes	Pangasianodon gigas	orange
706	225164.0	Lottia gigantea	XP_009061416.1	981.0	GCF_012932325.1;XP_034233350.1;Meta_(219,283)	-	65.0	3.4e-13	64.0	0.8	1.0	1.0	2.5e-18	3.4e-13	64.0	0.8	3.0	62.0	864.0	920.0	862.0	923.0	0.92	hypothetical protein LOTGIDRAFT_234831 [Lottia gigantea]	False	Eukaryota	Metazoa	Mollusca		Lottia gigantea	orange
501	88082.0	Crotalus tigris	XP_039184489.1	795.0	GCF_012932325.1;XP_034233350.1;Meta_(219,283)	-	65.0	8e-14	66.1	1.3	1.0	1.0	2.6e-18	3.5e-13	64.0	1.3	3.0	63.0	658.0	713.0	656.0	715.0	0.9	DNA endonuclease RBBP8 isoform X3 [Crotalus tigris]	False	Eukaryota	Metazoa	Chordata	Squamata	Crotalus tigris	orange
537	103944.0	Protobothrops mucrosquamatus	XP_015676503.1	856.0	GCF_012932325.1;XP_034233350.1;Meta_(219,283)	-	65.0	3.9e-13	63.9	1.3	1.0	1.0	2.8e-18	3.9e-13	63.9	1.3	3.0	63.0	758.0	813.0	756.0	815.0	0.9	DNA endonuclease RBBP8 [Protobothrops mucrosquamatus]	False	Eukaryota	Metazoa	Chordata	Squamata	Protobothrops mucrosquamatus	orange
7	6192.0	Fasciola hepatica	CAI8515963.1	653.0	GCF_012932325.1;XP_034233350.1;Meta_(219,283)	-	65.0	1.5e-13	65.2	0.3	1.0	1.0	2.9e-18	4e-13	63.8	0.3	3.0	63.0	547.0	605.0	545.0	607.0	0.94	unnamed protein product [Fasciola hepatica]	False	Eukaryota	Metazoa	Platyhelminthes	Plagiorchiida	Fasciola hepatica	orange
649	178035.0	Dufourea novaeangliae	KZC11931.1	487.0	GCF_012932325.1;XP_034233350.1;Meta_(219,283)	-	65.0	1.5e-13	65.2	3.8	1.0	1.0	3.3e-18	4.6e-13	63.6	3.8	3.0	63.0	416.0	474.0	414.0	476.0	0.93	DNA endonuclease RBBP8 [Dufourea novaeangliae]	False	Eukaryota	Metazoa	Arthropoda	Hymenoptera	Dufourea novaeangliae	pink
535	103695.0	Pogona vitticeps	XP_020641353.1	736.0	GCF_012932325.1;XP_034233350.1;Meta_(219,283)	-	65.0	4.8e-13	63.6	2.1	1.0	1.0	3.5e-18	4.8e-13	63.6	2.1	3.0	63.0	638.0	693.0	636.0	695.0	0.9	DNA endonuclease RBBP8 [Pogona vitticeps]	False	Eukaryota	Metazoa	Chordata	Squamata	Pogona vitticeps	orange
498	85310.0	Nezara viridula	CAH1397369.1	570.0	GCF_012932325.1;XP_034233350.1;Meta_(219,283)	-	65.0	5.1e-13	63.5	1.1	1.0	1.0	3.7e-18	5.1e-13	63.5	1.1	3.0	63.0	484.0	542.0	482.0	544.0	0.93	unnamed protein product [Nezara viridula]	False	Eukaryota	Metazoa	Arthropoda	Hemiptera	Nezara viridula	pink
375	50390.0	Diabrotica virgifera virgifera	XP_028135656.2	391.0	GCF_012932325.1;XP_034233350.1;Meta_(219,283)	-	65.0	1.5e-13	65.1	0.4	1.0	1.0	3.7e-18	5.1e-13	63.5	0.0	3.0	63.0	315.0	373.0	313.0	375.0	0.95	uncharacterized protein LOC114330511 [Diabrotica virgifera virgifera]	False	Eukaryota	Metazoa	Arthropoda	Coleoptera	Diabrotica virgifera	pink
767	300111.0	Temnothorax curvispinosus	XP_024867317.1	106.0	GCF_012932325.1;XP_034233350.1;Meta_(219,283)	-	65.0	3.3e-13	64.1	6.3	1.0	1.0	3.7e-18	5.1e-13	63.5	6.3	4.0	63.0	39.0	95.0	36.0	97.0	0.9	DNA endonuclease RBBP8-like isoform X2 [Temnothorax curvispinosus]	False	Eukaryota	Metazoa	Arthropoda	Hymenoptera	Temnothorax curvispinosus	pink
982	2607531.0	Octopus sinensis	XP_036358061.1	660.0	GCF_012932325.1;XP_034233350.1;Meta_(219,283)	-	65.0	5.1e-13	63.5	0.8	1.0	1.0	3.7e-18	5.1e-13	63.5	0.8	3.0	62.0	546.0	602.0	544.0	605.0	0.93	uncharacterized protein LOC115210247 isoform X2 [Octopus sinensis]	False	Eukaryota	Metazoa	Mollusca	Octopoda	Octopus sinensis	orange
787	337641.0	Hemibagrus wyckioides	KAG7335648.1	588.0	GCF_012932325.1;XP_034233350.1;Meta_(219,283)	-	65.0	5.1e-13	63.5	0.8	1.0	1.0	3.7e-18	5.1e-13	63.5	0.8	3.0	63.0	494.0	549.0	492.0	551.0	0.91	hypothetical protein KOW79_000341 [Hemibagrus wyckioides]	False	Eukaryota	Metazoa	Chordata	Siluriformes	Hemibagrus wyckioides	orange
775	310915.0	Pangasianodon hypophthalmus	XP_053093286.1	580.0	GCF_012932325.1;XP_034233350.1;Meta_(219,283)	-	65.0	5.3e-13	63.4	0.9	1.0	1.0	3.9e-18	5.3e-13	63.4	0.9	3.0	63.0	486.0	541.0	484.0	543.0	0.91	DNA endonuclease RBBP8 isoform X6 [Pangasianodon hypophthalmus]	False	Eukaryota	Metazoa	Chordata	Siluriformes	Pangasianodon hypophthalmus	orange
71	7998.0	Ictalurus punctatus	XP_017322341.1	586.0	GCF_012932325.1;XP_034233350.1;Meta_(219,283)	-	65.0	6e-13	63.3	1.1	1.0	1.0	4.4e-18	6e-13	63.3	1.1	3.0	63.0	489.0	544.0	487.0	546.0	0.91	DNA endonuclease RBBP8 [Ictalurus punctatus]	False	Eukaryota	Metazoa	Chordata	Siluriformes	Ictalurus punctatus	orange
300	34886.0	Eumetopias jubatus	XP_027954169.1	111.0	GCF_012932325.1;XP_034233350.1;Meta_(219,283)	-	65.0	3.7e-13	63.9	0.7	1.0	1.0	4.6e-18	6.3e-13	63.2	0.7	3.0	63.0	13.0	68.0	11.0	70.0	0.9	DNA endonuclease RBBP8, partial [Eumetopias jubatus]	False	Eukaryota	Metazoa	Chordata	Carnivora	Eumetopias jubatus	orange
33	7038.0	Bemisia tabaci	XP_018907499.1	711.0	GCF_012932325.1;XP_034233350.1;Meta_(219,283)	-	65.0	7.1e-13	63.0	1.2	1.0	1.0	5.2e-18	7.1e-13	63.0	1.2	3.0	63.0	643.0	701.0	641.0	703.0	0.91	PREDICTED: uncharacterized protein LOC109037354 [Bemisia tabaci]	False	Eukaryota	Metazoa	Arthropoda	Hemiptera	Bemisia tabaci	pink
